id,content,label
387,يعني جد لمتى هيك انا انفصمت و حزنت .... بنتعرف على ناس هون بكونوا جد لطيفين و صحبتهم حلوة كتير و بديش أطول بالكلام بعد فترة بلاقي حساباتهم انحذفت !!!!!! طب ليشششش بدون سابق إنذار عنجدددد والله يتم حزن ...... عندي كلام اكتر بس خير الكلام ما قل ودل,sadness
388,عبد الباسط حمودة جوايا حزن,sadness
389,اخوكم من الكويت، الكلمات لا تستطيع ان تعبر حزني و حزن الكويتين لخسارة مصر في كأس افريقيا انشاءالله الله يعوضكم.,sadness
390,انا قررت معملش فرح انا قررت معملش فرح لأسباب كتير مش عايز اخوض فيها وهي كمان مقتنعه وقررت بالفلوس دي نطلع شهر عسل في دولة من دول شرق اسيا. المشكلة اني قلقان انها بعدين تندم على حاجه زي كده هل فيه حد مره بالتجربة دي قبل كده وهل ظهر ليها تبعيات بعدين ؟؟ وعايز اعرف منكم لو حد عنده افكار ممكن تتعمل قبل السفر كبديل للفرح,anxiety
391,فرح صاحبي كان امبارح بعثت له على الوتساب قلت له الكلام ده عشان هو عنده اصدقاء سوء وممكن انهم يجرجروا لحاجه زي كده على ان صاحبي ده ما بيننا وما بين بعض احترام كبير جدا عمري ما قلت لفظه قدامه ولا عمرنا اتكلمنا في حاجه سيكشوال فبجد قلقان قوي من اللي انا كتبته ده عايز اعرف انا صح ولا غلط,anxiety
392,وش هي نسخة فرح المفضله عندك ؟,joy
393,اول مرة اروح فرح ملبستش بدل قبل كدا و مفهمش فيها بس حطيت الحاجات دي علي بعض لقيتها كويسة فياريت اصحاب الخبرة في اللبس يقولوا ايه رأيهم ايه الغلطات و كدا بالمناسبة انا حرفياً مكنتش محضر و مكنتش جاهز اول مرة اروح فرح اصلا هل استايل الشعر غريب ؟ اول مرة اعمله,joy
394,مع أم ضد أنك تعمل فرح ؟ بتكلم عن الأفراح المصرية بشكل خاص اللي فيها بنحجز قاعة و نرقص فيها زي قبيلة بدائية بتعبد النار في أدغال الامازون هل فيه أي ميزة انك تعمل فرح ؟؟,joy
395,يا حبوب يا ولاد الكلب عندي فرح,joy
396,هو انا لو مش عايزة اعمل فرح ايه البديل عشان افرح العيله و صحابي و كده,joy
397,في حد هنا مش حابب يعمل فرح ؟؟ حاسس اني ممكن اعمل حجات كتير او و ممتعه اكتر بكتير بدل فرح بضان ودوشه وملوش لزمه,joy
398,مش عايز اعمل فرح من الحاجات اللي اخرتني سنين اني اخد خطوة الخطوبة والجواز رغم الجاهزية من كل النواحي هو موضوع الفرح ده بالشكل التقليدي المقرف في مصر وغالباً في الأرياف من قاعات ورقص واغاني هابطة و فكرة العدد الكبير ده واقعد قدامهم عشان يتم تقييمي انا ومراتي وغير التكلفة الكبيرة اللي ممكن يتم استغلالها في حاجات أهم ، انا خاطب والبنت عندها قبول مبدئي أننا منعملش فرح بس بتقولي لازم عشان أهلي يوافقوا تقدم بديل مقنع لأنهم هيرفضوا فكرة أنه ميتعملش فرح نهائياً... ف ايه اللي ممكن يكون شكل بديل للفرح يكون مقبول ومش حرام لو في حد شاف تجارب مختلفة ؟,joy
399,جواز من غير فرح بالنسبة لحد بيكره الافراح والتجمعات بكل أشكالها والناس هل لى فرصة اتجوز من غير ما اعمل فرح؟ هل سهل الاقى حد نفس التفكير؟ حد ليه تجربة أو يعرف حد عمل كدا,joy
400,فستان فرح في ليالي احزاني,joy
401,شقة مليون جنية عفش الف شبكة الف فرح الف مصاريف خطوبه الف مأذون الاف الحلاق ج,joy
402,رحلة لحضور فرح اتحولت لحبس يومين بوست صياح بس وطز في مصر اولا نازل إجازة شهر بعد غياب سنتين روحت محافظة تاني احضر فرح قرايبي وابيع حتة ارض من ورث جدي. تاني يوم عرفت أن حد متبرع برحلة عمرة لقريب لينا من بعيد عنده اعاقه واحتاج حد يوصله يعمل جواز سفر روحت وصلته بعربيتي ودخل هو ووالدته واستنيت برة ولما اتأخر دخلت اشوفه وسبت محفظتي في العربية لتتسرق في الزحمة مجرد ما دخلت مسكني أمين شرطة معفن رايح فين قولتله على الحقيقة قالي طيب بطاقتك قولتله في العربية طيب هات تليفونك وتستني هنا. دقيقة ولقيته بيقولي كلم الظابط شغال فين قولتله في الخارج طيب خدت كام من اللي وصلته قولتله مخدتش حاجة طيب فين بطاقتك في العربية طيب روح مع الامين خدني جوة وانا ظني دقائق والموضوع يخلص شوية وخدوني القسم اعمل فيش ليه مش عارف روحت القسم لقيت الظابط العرص عاملي محضر تسهيلات بدون تصريح كل ده والتليفون معاهم ومش عارف اوصل لحد دخلت الحجز والظابط النابطشي قالي هتطلع بكره من النيابة بيتوني في الحجز وتأتي يوم رجعوني القسم دخلت الحجز تاني. وبتكلم مع الناس جوة لقيت كل ظابط عامل لنفسه مستهدف محاضر عشان آخر السنة ولازم يبينوا أنهم شغالين وطز في الناس ومن ضمن المحبوسين واحد راحوله البيت ملقيهوش خدوا مراته لغاية ما يسلم نفسه طيب عملت قالي قريبه معموله قضية حيازة سلاح وبدل القضية الواحدة عملوا قضيتين . فأنا الحمد لله رجعت البلد الغريبة ومن النهاردة هي بلدي ومصر دي طز فيها كدة كدة مش مليش حد فيها اما دعائي للي في الداخلية لغاية ما أموت فيا رب يدخلوا جهنم ما يطلعوا منها,joy
403,اوتفيت فرح واحدة معرفهاش,joy
404,هتلبسو ايه في فرح كريستيانو لسه معرفش الصراحه,joy
405,لكل مدعين التوحد و الوحدة و العمق، انا لسه جاي من فرح و رقصت و اتكلمت مع ناس كتير بعد حبسة في الاوضة لمدة سنتين ولما كنت بنزل ما كنتش بشيل السماعة من ودني، الناس و التعامل و الكرينج هي احسن حاجة في الحياة، الحمدلله خلقت لاكون اجتماعي، بحب الناس و بحب اللمة و احب ان الناس تحبني، مفيش حاجة من دي هتحصل لو فضلت احكم ان الناس شايفاني كرينج و مهتم باراء حد,joy
"406,""حاجه تحزن, الواحد ما فرح بي شعرو"",sadness"
407,مزنوق في فرح عاوز حجج خلعان بشياكة عشان محضرش فرح بس تكون بعيدة عن الدراسة والشغل عشان أنا عواطلي اليومين دول.,joy
408,هحضر بيه فرح مناسب لفرح ولا لا,joy
409,فرح مع الجن حلمت ان في واحدة صحبتي قالتلي تعالي هوديكي مكان حلو ولما رحنا المكان كان في فرح و الناس كان لبسهم و شكلهم من الخليج بس لهجتهم غريبة و كانو بيحطولي اكل شكله غريب اوي رحت سالت واحدة منهم هو انتو منين؟ بصت عليا و سكتت و بعدين عرفت انهم جن,joy
410,يتم فرح ناو لقيت حد فاتح بيبيع ايس كريم احب اشكره أنه فاتح,joy
411,انا كنت. في فرح من كام يوم سمعت واحده بتقل ميكب العروسه بألف تقريبا انا كنت هشخر ده. انا ممكن اجيب بيهم نقاش و الصبي بتاعه يدهنو عماره و دي الف عشان وشها و هتمسحه بليل خخخخخخخخخخخخخخخ,joy
